1,CONTEXT,2,16:08:50,684,836,0,0,887,792,0,0,SPEED DEGRADED
1,CONTEXT,3,16:08:51,785,890,0,0,920,861,0,0,SPEED DEGRADED
1,CONTEXT,4,16:08:52,986,999,0,0,986,999,0,0,PASS
79,CONTEXT,76,16:10:05,986,1000,0,0,986,1000,0,0,PASS
79,CONTEXT,77,16:10:06,986,999,0,0,986,999,0,0,PASS
79,CONTEXT,78,16:10:07,986,999,0,0,986,1000,0,0,PASS
79,TRIGGER POINT,79,16:10:08,849,828,0,1,717,859,0,1,FCS ERRORS
79,CONTEXT,80,16:10:09,0,0,0,0,0,0,0,0,RAMPING UP / TRAFFIC STALLED
79,CONTEXT,81,16:10:10,302,400,0,4,698,309,0,7,FCS ERRORS
79,CONTEXT,82,16:10:11,644,700,0,0,842,654,0,0,SPEED DEGRADED
83,CONTEXT,80,16:10:09,0,0,0,0,0,0,0,0,RAMPING UP / TRAFFIC STALLED
83,CONTEXT,81,16:10:10,302,400,0,4,698,309,0,7,FCS ERRORS
83,CONTEXT,82,16:10:11,644,700,0,0,842,654,0,0,SPEED DEGRADED
83,TRIGGER POINT,83,16:10:12,758,800,0,0,890,769,0,0,SPEED DEGRADED
83,CONTEXT,84,16:10:13,986,1000,0,0,986,1000,0,0,PASS
83,CONTEXT,85,16:10:14,986,1000,0,0,986,999,0,0,PASS
83,CONTEXT,86,16:10:15,986,1000,0,0,986,999,0,0,PASS
93,CONTEXT,90,16:10:19,986,1000,0,0,986,1000,0,0,PASS
93,CONTEXT,91,16:10:20,986,1000,0,0,986,999,0,0,PASS
93,CONTEXT,92,16:10:21,986,999,0,0,986,1000,0,0,PASS
93,TRIGGER POINT,93,16:10:22,928,908,0,1,796,938,0,1,FCS ERRORS
93,CONTEXT,94,16:10:23,0,0,0,0,0,0,0,0,RAMPING UP / TRAFFIC STALLED
93,CONTEXT,95,16:10:24,0,0,0,0,0,0,0,0,RAMPING UP / TRAFFIC STALLED
93,CONTEXT,96,16:10:25,0,0,0,0,0,0,0,0,RAMPING UP / TRAFFIC STALLED
97,CONTEXT,94,16:10:23,0,0,0,0,0,0,0,0,RAMPING UP / TRAFFIC STALLED
97,CONTEXT,95,16:10:24,0,0,0,0,0,0,0,0,RAMPING UP / TRAFFIC STALLED
97,CONTEXT,96,16:10:25,0,0,0,0,0,0,0,0,RAMPING UP / TRAFFIC STALLED
97,TRIGGER POINT,97,16:10:26,0,0,0,0,0,0,0,0,RAMPING UP / TRAFFIC STALLED
97,CONTEXT,98,16:10:27,0,0,0,0,0,0,0,0,RAMPING UP / TRAFFIC STALLED
97,CONTEXT,99,16:10:28,443,544,0,1,838,453,0,0,FCS ERRORS
97,CONTEXT,100,16:10:29,715,772,0,0,912,726,0,0,SPEED DEGRADED
101,CONTEXT,98,16:10:27,0,0,0,0,0,0,0,0,RAMPING UP / TRAFFIC STALLED
101,CONTEXT,99,16:10:28,443,544,0,1,838,453,0,0,FCS ERRORS
101,CONTEXT,100,16:10:29,715,772,0,0,912,726,0,0,SPEED DEGRADED
101,TRIGGER POINT,101,16:10:30,805,848,0,0,937,817,0,0,SPEED DEGRADED
101,CONTEXT,102,16:10:31,986,1000,0,0,986,999,0,0,PASS
101,CONTEXT,103,16:10:32,986,999,0,0,986,1000,0,0,PASS
101,CONTEXT,104,16:10:33,986,1000,0,0,986,1000,0,0,PASS
1,TRIGGER POINT,1,16:19:57,277,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,SPEED DEGRADED
1,CONTEXT,2,16:19:58,638,0,0,0.0,0.0,0,990,0,0,0.0,0.0,0,SPEED DEGRADED
1,CONTEXT,3,16:19:59,759,0,0,0.0,0.0,0,995,0,0,0.0,0.0,0,SPEED DEGRADED
1,CONTEXT,4,16:20:00,999,0,0,0.0,0.0,0,996,0,0,0.0,0.0,0,PASS
1,TRIGGER POINT,1,16:23:17,407,836,0,0,0.0,0.0,0,174,764,0,0,0.0,0.0,0,SPEED DEGRADED
1,CONTEXT,2,16:23:18,697,918,0,0,0.0,0.0,0,580,882,0,0,0.0,0.0,0,SPEED DEGRADED
1,CONTEXT,3,16:23:19,793,945,0,0,0.0,0.0,0,716,921,0,0,0.0,0.0,0,PASS
1,CONTEXT,4,16:23:20,986,999,0,0,0.0,0.0,0,986,999,0,0,0.0,0.0,0,PASS
12,CONTEXT,9,16:23:25,986,1000,0,0,0.0,0.0,0,986,999,0,0,0.0,0.0,0,PASS
12,CONTEXT,10,16:23:26,986,999,0,0,0.0,0.0,0,986,1000,0,0,0.0,0.0,0,PASS
12,CONTEXT,11,16:23:27,986,1000,0,0,0.0,0.0,0,986,999,0,0,0.0,0.0,0,PASS
12,TRIGGER POINT,12,16:23:28,821,692,0,3,0.0,0.0,29,913,724,0,4,0.0,0.0,0,FCS ERRORS
12,CONTEXT,13,16:23:29,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,RAMPING UP / TRAFFIC STALLED
12,CONTEXT,14,16:23:30,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,RAMPING UP / TRAFFIC STALLED
12,CONTEXT,15,16:23:31,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,RAMPING UP / TRAFFIC STALLED
16,CONTEXT,13,16:23:29,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,RAMPING UP / TRAFFIC STALLED
16,CONTEXT,14,16:23:30,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,RAMPING UP / TRAFFIC STALLED
16,CONTEXT,15,16:23:31,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,RAMPING UP / TRAFFIC STALLED
16,TRIGGER POINT,16,16:23:32,435,862,0,1,0.0,0.0,0,160,765,0,0,0.0,0.0,0,FCS ERRORS
16,CONTEXT,17,16:23:33,711,931,0,0,0.0,0.0,0,573,882,0,0,0.0,0.0,0,SPEED DEGRADED
16,CONTEXT,18,16:23:34,803,954,0,0,0.0,0.0,0,711,921,0,0,0.0,0.0,0,PASS
16,CONTEXT,19,16:23:35,986,999,0,0,0.0,0.0,0,986,1000,0,0,0.0,0.0,0,PASS
1,TRIGGER POINT,1,16:29:47,143,780,0,0,0.0,0.0,0,0,677,0,0,0.0,0.0,0,SPEED DEGRADED
1,CONTEXT,2,16:29:48,565,890,0,0,0.0,0.0,0,952,838,0,0,0.0,0.0,0,SPEED DEGRADED
1,CONTEXT,3,16:29:49,705,926,0,0,0.0,0.0,0,969,892,0,0,0.0,0.0,0,SPEED DEGRADED
1,CONTEXT,4,16:29:50,986,999,0,0,0.0,0.0,0,975,1000,0,0,0.0,0.0,0,PASS
62,CONTEXT,59,16:30:46,986,999,0,0,0.0,0.0,0,986,999,0,0,0.0,0.0,0,PASS
62,CONTEXT,60,16:30:47,986,1000,0,0,0.0,0.0,0,986,999,0,0,0.0,0.0,0,PASS
62,CONTEXT,61,16:30:48,986,1000,0,0,0.0,0.0,0,986,1000,0,0,0.0,0.0,0,PASS
62,TRIGGER POINT,62,16:30:49,986,878,0,2,0.0,0.0,0,986,920,0,2,0.0,0.0,32,FCS ERRORS
62,CONTEXT,63,16:30:50,736,0,0,0,N/A,N/A,0,781,0,0,0,N/A,N/A,0,SPEED DEGRADED
62,CONTEXT,64,16:30:51,0,0,0,0,N/A,N/A,0,0,0,0,0,N/A,N/A,0,RAMPING UP / TRAFFIC STALLED
62,CONTEXT,65,16:30:52,0,290,0,1,0.0,0.0,0,0,165,0,0,0.0,0.0,0,FCS ERRORS
1,TRIGGER POINT,1,16:34:04,0,677,0,0,0.0,0.0,0,790,583,0,0,0.0,0.0,0,SPEED DEGRADED
1,CONTEXT,2,16:34:05,900,838,0,0,0.0,0.0,0,888,791,0,0,0.0,0.0,0,SPEED DEGRADED
1,CONTEXT,3,16:34:06,943,892,0,0,0.0,0.0,0,921,861,0,0,0.0,0.0,0,SPEED DEGRADED
1,CONTEXT,4,16:34:07,958,1000,0,0,0.0,0.0,0,986,1000,0,0,0.0,0.0,0,PASS
44,CONTEXT,41,16:34:44,986,999,0,0,0.0,0.0,0,986,1000,0,0,0.0,0.0,0,PASS
44,CONTEXT,42,16:34:45,986,999,0,0,0.0,0.0,0,986,1000,0,0,0.0,0.0,0,PASS
44,CONTEXT,43,16:34:46,986,999,0,0,0.0,0.0,0,921,999,0,0,0.0,0.0,0,PASS
44,TRIGGER POINT,44,16:34:47,875,685,0,1,0.0,0.0,0,0,729,0,1,0.0,0.0,0,FCS ERRORS
44,CONTEXT,45,16:34:48,0,0,0,0,N/A,N/A,0,0,0,0,0,N/A,N/A,0,RAMPING UP / TRAFFIC STALLED
44,CONTEXT,46,16:34:49,0,0,0,0,N/A,N/A,0,0,0,0,0,N/A,N/A,0,RAMPING UP / TRAFFIC STALLED
44,CONTEXT,47,16:34:50,18,623,0,0,0.0,0.0,0,869,491,0,1,0.0,0.0,0,FCS ERRORS
48,CONTEXT,45,16:34:48,0,0,0,0,N/A,N/A,0,0,0,0,0,N/A,N/A,0,RAMPING UP / TRAFFIC STALLED
48,CONTEXT,46,16:34:49,0,0,0,0,N/A,N/A,0,0,0,0,0,N/A,N/A,0,RAMPING UP / TRAFFIC STALLED
48,CONTEXT,47,16:34:50,18,623,0,0,0.0,0.0,0,869,491,0,1,0.0,0.0,0,FCS ERRORS
48,TRIGGER POINT,48,16:34:51,502,811,0,0,0.0,0.0,0,928,745,0,0,0.0,0.0,0,SPEED DEGRADED
48,CONTEXT,49,16:34:52,664,874,0,0,0.0,0.0,0,947,830,0,0,0.0,0.0,0,SPEED DEGRADED
